application_id,district,application_type,submission_date,completion_date,processing_days,approval_status,digital_access
APP016982,District_4,Medicaid,2023-09-29,2023-10-07,8,1,0
APP016983,District_4,SNAP,2023-05-01,2023-06-15,45,1,0
APP016984,District_4,SNAP,2024-10-25,2024-11-29,35,1,0
APP016985,District_4,SNAP,2023-02-02,2023-02-26,24,0,0
APP016986,District_4,SNAP,2024-08-07,2024-09-08,32,1,0
APP016987,District_4,Medicaid,2023-01-26,2023-02-28,33,1,0
APP016988,District_4,SNAP,2023-09-25,2023-10-30,35,0,0
APP016989,District_4,TANF,2024-09-19,2024-10-21,32,1,0
APP016990,District_4,SNAP,2023-06-12,2023-07-21,39,0,0
APP016991,District_4,SNAP,2023-07-12,2023-08-01,20,0,0
APP016992,District_4,SNAP,2023-06-05,2023-07-05,30,1,0
APP016993,District_4,Medicaid,2024-05-12,2024-06-28,47,1,0
APP016994,District_4,Medicaid,2023-06-10,2023-07-08,28,0,0
APP016995,District_4,SNAP,2024-05-24,2024-06-26,33,1,0
APP016996,District_4,TANF,2024-03-06,2024-03-28,22,1,0
APP016997,District_4,SNAP,2024-10-13,2024-12-02,50,1,0
APP016998,District_4,SNAP,2024-04-14,2024-05-18,34,1,0
APP016999,District_4,SNAP,2023-10-21,2023-11-10,20,0,0
APP017000,District_4,SNAP,2023-04-19,2023-05-30,41,0,0
APP017001,District_4,Medicaid,2023-11-20,2023-12-11,21,0,0
APP017002,District_4,SNAP,2024-02-05,2024-03-13,37,0,0
APP017003,District_4,Medicaid,2024-11-11,2024-12-21,40,0,0
APP017004,District_4,Medicaid,2023-07-02,2023-08-20,49,1,0
APP017005,District_4,SNAP,2023-10-07,2023-11-09,33,1,0
APP017006,District_4,TANF,2024-10-26,2024-11-26,31,1,0
APP017007,District_4,Medicaid,2024-11-01,2024-11-14,13,0,0
APP017008,District_4,SNAP,2024-09-17,2024-10-14,27,1,0
APP017009,District_4,SNAP,2023-05-11,2023-06-05,25,0,0
APP017010,District_4,TANF,2023-03-26,2023-04-24,29,0,0
APP017011,District_4,TANF,2023-10-02,2023-10-28,26,1,0
APP017012,District_4,Medicaid,2023-07-04,2023-08-11,38,1,0
APP017013,District_4,TANF,2023-08-17,2023-09-12,26,1,0
APP017014,District_4,SNAP,2024-11-20,2024-12-25,35,1,0
APP017015,District_4,TANF,2024-01-28,2024-02-27,30,1,0
APP017016,District_4,SNAP,2023-08-07,2023-09-01,25,1,0
APP017017,District_4,Medicaid,2024-06-15,2024-07-10,25,0,0
APP017018,District_4,TANF,2024-08-18,2024-09-20,33,1,0
APP017019,District_4,Medicaid,2023-11-12,2023-12-25,43,0,0
APP017020,District_4,SNAP,2023-02-06,2023-03-02,24,0,0
APP017021,District_4,Medicaid,2023-12-07,2024-01-07,31,0,0
APP017022,District_4,Medicaid,2023-10-11,2023-11-15,35,1,0
APP017023,District_4,Medicaid,2023-05-19,2023-06-19,31,1,0
APP017024,District_4,Medicaid,2024-03-24,2024-04-08,15,1,0
APP017025,District_4,TANF,2024-06-21,2024-07-26,35,0,0
APP017026,District_4,TANF,2023-10-19,2023-11-06,18,1,0
APP017027,District_4,SNAP,2023-10-06,2023-10-24,18,0,0
APP017028,District_4,SNAP,2024-07-31,2024-08-19,19,1,0
APP017029,District_4,Medicaid,2023-05-11,2023-06-10,30,1,0
APP017030,District_4,SNAP,2024-12-16,2025-01-07,22,1,0
APP017031,District_4,TANF,2023-11-02,2023-11-20,18,1,0
APP017032,District_4,TANF,2024-01-10,2024-02-13,34,1,0
APP017033,District_4,TANF,2024-03-07,2024-04-07,31,1,0
APP017034,District_4,SNAP,2023-12-05,2024-01-12,38,1,0
APP017035,District_4,Medicaid,2023-02-05,2023-03-02,25,1,0
APP017036,District_4,SNAP,2024-05-29,2024-06-28,30,1,0
APP017037,District_4,Medicaid,2024-10-15,2024-11-22,38,0,0
APP017038,District_4,SNAP,2024-07-04,2024-07-23,19,1,0
APP017039,District_4,Medicaid,2024-05-17,2024-06-11,25,1,0
APP017040,District_4,Medicaid,2023-02-13,2023-03-25,40,0,0
APP017041,District_4,Medicaid,2024-07-27,2024-08-27,31,1,0
APP017042,District_4,SNAP,2023-11-16,2023-12-16,30,1,0
APP017043,District_4,Medicaid,2023-08-11,2023-09-11,31,1,0
APP017044,District_4,SNAP,2023-12-31,2024-02-11,42,0,0
APP017045,District_4,SNAP,2023-06-16,2023-07-17,31,0,0
APP017046,District_4,SNAP,2023-08-13,2023-09-13,31,1,0
APP017047,District_4,Medicaid,2024-08-14,2024-09-14,31,0,0
APP017048,District_4,Medicaid,2024-07-08,2024-07-25,17,1,0
APP017049,District_4,TANF,2024-02-13,2024-03-19,35,1,0
APP017050,District_4,SNAP,2024-10-09,2024-11-02,24,1,0
APP017051,District_4,SNAP,2023-04-25,2023-05-15,20,0,0
APP017052,District_4,SNAP,2024-09-09,2024-09-24,15,1,0
APP017053,District_4,SNAP,2023-12-15,2024-01-01,17,1,0
APP017054,District_4,Medicaid,2024-04-07,2024-04-18,11,1,0
APP017055,District_4,SNAP,2024-09-02,2024-09-24,22,1,0
APP017056,District_4,TANF,2024-08-02,2024-08-29,27,1,0
APP017057,District_4,SNAP,2024-12-24,2025-02-02,40,1,0
APP017058,District_4,SNAP,2023-06-19,2023-07-21,32,1,0
APP017059,District_4,SNAP,2023-05-04,2023-06-06,33,1,0
APP017060,District_4,SNAP,2023-01-19,2023-03-02,42,0,0
APP017061,District_4,TANF,2024-05-06,2024-05-12,6,1,0
APP017062,District_4,TANF,2024-01-10,2024-02-13,34,1,0
APP017063,District_4,Medicaid,2024-05-01,2024-06-04,34,1,0
APP017064,District_4,SNAP,2023-10-27,2023-12-04,38,1,0
APP017065,District_4,SNAP,2023-09-12,2023-09-27,15,0,0
APP017066,District_4,TANF,2024-10-05,2024-10-31,26,1,0
APP017067,District_4,Medicaid,2023-05-13,2023-06-05,23,1,0
APP017068,District_4,TANF,2024-07-30,2024-08-19,20,0,0
APP017069,District_4,Medicaid,2023-03-19,2023-05-10,52,0,0
APP017070,District_4,SNAP,2023-10-06,2023-11-01,26,1,0
APP017071,District_4,Medicaid,2023-02-04,2023-03-15,39,1,0
APP017072,District_4,TANF,2023-01-13,2023-02-19,37,1,0
APP017073,District_4,SNAP,2023-01-26,2023-02-13,18,0,0
APP017074,District_4,SNAP,2023-07-20,2023-08-15,26,1,0
APP017075,District_4,SNAP,2024-11-19,2024-12-21,32,0,0
APP017076,District_4,SNAP,2023-09-21,2023-10-26,35,1,0
APP017077,District_4,SNAP,2024-03-24,2024-04-27,34,1,0
APP017078,District_4,Medicaid,2024-05-08,2024-06-24,47,1,0
APP017079,District_4,SNAP,2024-10-01,2024-11-09,39,0,0
APP017080,District_4,Medicaid,2024-10-21,2024-11-27,37,1,0
APP017081,District_4,TANF,2023-01-29,2023-03-10,40,1,0
APP017082,District_4,SNAP,2023-06-11,2023-07-24,43,1,0
APP017083,District_4,TANF,2024-07-14,2024-08-08,25,0,0
APP017084,District_4,SNAP,2024-07-27,2024-08-13,17,1,0
APP017085,District_4,SNAP,2024-12-17,2025-01-12,26,1,0
APP017086,District_4,TANF,2024-06-15,2024-07-04,19,1,0
APP017087,District_4,SNAP,2024-01-27,2024-02-18,22,1,0
APP017088,District_4,SNAP,2023-09-15,2023-10-17,32,1,0
APP017089,District_4,TANF,2023-12-10,2024-01-05,26,0,0
APP017090,District_4,TANF,2023-01-12,2023-02-18,37,1,0
APP017091,District_4,Medicaid,2024-05-15,2024-06-18,34,1,0
APP017092,District_4,TANF,2023-01-24,2023-02-27,34,0,0
APP017093,District_4,TANF,2024-04-17,2024-05-07,20,1,0
APP017094,District_4,TANF,2024-03-28,2024-04-20,23,1,0
APP017095,District_4,Medicaid,2024-12-19,2025-01-02,14,1,0
APP017096,District_4,SNAP,2024-09-10,2024-10-16,36,1,0
APP017097,District_4,TANF,2024-06-16,2024-08-03,48,1,0
APP017098,District_4,SNAP,2024-04-06,2024-05-09,33,0,0
APP017099,District_4,SNAP,2023-08-05,2023-09-07,33,1,0
APP017100,District_4,Medicaid,2024-07-18,2024-08-13,26,1,0
APP017101,District_4,SNAP,2024-02-09,2024-03-09,29,1,0
APP017102,District_4,SNAP,2024-01-03,2024-02-14,42,0,0
APP017103,District_4,TANF,2024-03-29,2024-04-30,32,1,0
APP017104,District_4,SNAP,2023-07-11,2023-08-17,37,1,0
APP017105,District_4,Medicaid,2023-07-10,2023-08-22,43,0,0
APP017106,District_4,Medicaid,2023-01-30,2023-03-12,41,1,0
APP017107,District_4,SNAP,2023-10-10,2023-11-10,31,0,0
APP017108,District_4,Medicaid,2024-08-19,2024-09-20,32,0,0
APP017109,District_4,TANF,2023-03-03,2023-03-31,28,1,0
APP017110,District_4,TANF,2023-12-13,2024-01-17,35,0,0
APP017111,District_4,SNAP,2024-09-12,2024-10-09,27,0,0
APP017112,District_4,Medicaid,2024-10-01,2024-11-04,34,1,0
APP017113,District_4,TANF,2024-11-10,2024-12-20,40,0,0
APP017114,District_4,Medicaid,2023-09-28,2023-10-14,16,1,0
APP017115,District_4,Medicaid,2023-09-03,2023-09-17,14,0,0
APP017116,District_4,TANF,2023-07-21,2023-08-21,31,1,0
APP017117,District_4,Medicaid,2023-10-31,2023-12-07,37,0,0
APP017118,District_4,SNAP,2024-05-01,2024-06-04,34,0,0
APP017119,District_4,Medicaid,2024-05-10,2024-05-30,20,0,0
APP017120,District_4,SNAP,2024-03-17,2024-04-25,39,1,0
APP017121,District_4,SNAP,2023-12-05,2024-01-22,48,1,0
APP017122,District_4,Medicaid,2024-05-29,2024-06-21,23,0,0
APP017123,District_4,SNAP,2023-09-07,2023-10-02,25,0,0
APP017124,District_4,Medicaid,2023-03-08,2023-04-08,31,0,0
APP017125,District_4,SNAP,2024-12-03,2025-01-02,30,1,0
APP017126,District_4,TANF,2023-03-02,2023-04-13,42,0,0
APP017127,District_4,TANF,2024-09-12,2024-10-16,34,1,0
APP017128,District_4,SNAP,2024-02-21,2024-03-20,28,0,0
APP017129,District_4,Medicaid,2024-12-18,2025-01-13,26,1,0
APP017130,District_4,SNAP,2024-02-05,2024-02-22,17,0,0
APP017131,District_4,Medicaid,2023-02-08,2023-03-23,43,1,0
APP017132,District_4,Medicaid,2023-03-09,2023-04-15,37,1,0
APP017133,District_4,TANF,2023-03-05,2023-04-04,30,0,0
APP017134,District_4,Medicaid,2023-11-11,2023-12-13,32,1,0
APP017135,District_4,TANF,2024-07-08,2024-08-07,30,1,0
APP017136,District_4,Medicaid,2024-04-07,2024-04-22,15,0,0
APP017137,District_4,Medicaid,2024-08-17,2024-09-04,18,1,0
APP017138,District_4,TANF,2024-01-31,2024-02-29,29,1,0
APP017139,District_4,Medicaid,2023-04-02,2023-05-01,29,0,0
APP017140,District_4,TANF,2023-05-17,2023-06-17,31,0,0
APP017141,District_4,TANF,2023-04-27,2023-06-12,46,1,0
APP017142,District_4,Medicaid,2024-11-08,2024-12-06,28,1,0
APP017143,District_4,TANF,2024-08-08,2024-09-01,24,1,0
APP017144,District_4,SNAP,2023-01-26,2023-02-26,31,0,0
APP017145,District_4,SNAP,2023-06-08,2023-06-27,19,1,0
APP017146,District_4,TANF,2023-07-18,2023-08-19,32,1,0
APP017147,District_4,SNAP,2024-06-04,2024-06-29,25,0,0
APP017148,District_4,TANF,2023-02-19,2023-03-24,33,1,0
APP017149,District_4,SNAP,2024-12-16,2025-01-14,29,0,0
APP017150,District_4,SNAP,2023-07-26,2023-08-25,30,1,0
APP017151,District_4,Medicaid,2024-09-14,2024-10-21,37,1,0
APP017152,District_4,SNAP,2024-05-15,2024-06-22,38,1,0
APP017153,District_4,Medicaid,2023-10-05,2023-11-23,49,1,0
APP017154,District_4,TANF,2023-01-18,2023-02-24,37,1,0
APP017155,District_4,Medicaid,2024-02-07,2024-03-07,29,1,0
APP017156,District_4,Medicaid,2023-01-29,2023-02-23,25,0,0
APP017157,District_4,SNAP,2024-06-08,2024-07-12,34,0,0
APP017158,District_4,SNAP,2023-05-31,2023-07-14,44,0,0
APP017159,District_4,Medicaid,2024-11-24,2025-01-02,39,0,0
APP017160,District_4,Medicaid,2023-01-21,2023-02-15,25,1,0
APP017161,District_4,SNAP,2023-09-12,2023-10-17,35,1,0
APP017162,District_4,Medicaid,2023-10-12,2023-11-14,33,1,0
APP017163,District_4,TANF,2024-07-14,2024-08-23,40,1,0
APP017164,District_4,SNAP,2023-06-18,2023-07-22,34,1,0
APP017165,District_4,SNAP,2024-07-23,2024-08-25,33,1,0
APP017166,District_4,Medicaid,2023-08-24,2023-09-13,20,1,0
APP017167,District_4,SNAP,2023-03-01,2023-04-08,38,0,0
APP017168,District_4,Medicaid,2024-09-03,2024-09-22,19,1,0
APP017169,District_4,SNAP,2023-05-21,2023-06-22,32,1,0
APP017170,District_4,SNAP,2023-11-12,2023-12-08,26,1,0
APP017171,District_4,SNAP,2024-03-18,2024-04-13,26,1,0
APP017172,District_4,Medicaid,2023-01-11,2023-02-16,36,0,0
APP017173,District_4,SNAP,2024-04-17,2024-05-18,31,1,0
APP017174,District_4,Medicaid,2024-02-04,2024-02-14,10,0,0
APP017175,District_4,SNAP,2024-07-21,2024-08-19,29,1,0
APP017176,District_4,Medicaid,2023-03-21,2023-04-18,28,1,0
APP017177,District_4,SNAP,2024-10-04,2024-11-15,42,1,0
APP017178,District_4,TANF,2023-02-13,2023-03-05,20,1,0
APP017179,District_4,SNAP,2024-11-16,2025-01-03,48,0,0
APP017180,District_4,SNAP,2023-08-27,2023-10-05,39,1,0
APP017181,District_4,Medicaid,2023-02-23,2023-03-24,29,1,0
APP017182,District_4,SNAP,2023-07-18,2023-08-14,27,1,0
APP017183,District_4,Medicaid,2023-12-28,2024-01-22,25,1,0
APP017184,District_4,TANF,2023-03-23,2023-04-26,34,1,0
APP017185,District_4,Medicaid,2023-08-07,2023-08-31,24,0,0
APP017186,District_4,SNAP,2023-08-06,2023-09-05,30,1,0
APP017187,District_4,Medicaid,2023-04-30,2023-05-21,21,1,0
APP017188,District_4,Medicaid,2023-12-20,2024-01-26,37,1,0
APP017189,District_4,Medicaid,2023-01-18,2023-02-20,33,1,0
APP017190,District_4,SNAP,2023-07-03,2023-07-30,27,1,0
APP017191,District_4,SNAP,2023-04-15,2023-05-14,29,1,0
APP017192,District_4,Medicaid,2023-01-24,2023-02-18,25,1,0
APP017193,District_4,TANF,2023-12-18,2024-01-21,34,1,0
APP017194,District_4,SNAP,2024-10-13,2024-11-02,20,0,0
APP017195,District_4,TANF,2023-09-13,2023-10-22,39,1,0
APP017196,District_4,SNAP,2024-04-20,2024-05-23,33,1,0
APP017197,District_4,TANF,2023-04-19,2023-05-16,27,1,0
APP017198,District_4,TANF,2024-05-30,2024-07-05,36,1,0
APP017199,District_4,TANF,2024-05-11,2024-06-14,34,1,0
APP017200,District_4,SNAP,2023-10-25,2023-11-16,22,1,0
APP017201,District_4,SNAP,2023-07-18,2023-08-30,43,1,0
APP017202,District_4,SNAP,2024-02-23,2024-03-03,9,0,0
APP017203,District_4,SNAP,2024-03-17,2024-04-27,41,1,0
APP017204,District_4,TANF,2024-05-28,2024-06-27,30,0,0
APP017205,District_4,Medicaid,2023-05-26,2023-07-05,40,1,0
APP017206,District_4,SNAP,2023-09-18,2023-11-01,44,1,0
APP017207,District_4,Medicaid,2024-08-25,2024-09-21,27,1,0
APP017208,District_4,TANF,2024-08-29,2024-09-26,28,1,0
APP017209,District_4,Medicaid,2024-08-16,2024-09-19,34,1,0
APP017210,District_4,SNAP,2024-07-17,2024-08-07,21,1,0
APP017211,District_4,TANF,2023-03-02,2023-03-30,28,0,0
APP017212,District_4,TANF,2023-07-29,2023-08-25,27,1,0
APP017213,District_4,Medicaid,2023-07-26,2023-08-15,20,1,0
APP017214,District_4,SNAP,2023-08-31,2023-09-27,27,1,0
APP017215,District_4,SNAP,2023-12-22,2024-01-29,38,1,0
APP017216,District_4,Medicaid,2023-05-15,2023-06-21,37,1,0
APP017217,District_4,SNAP,2024-07-29,2024-08-27,29,0,0
APP017218,District_4,Medicaid,2024-01-02,2024-02-03,32,1,0
APP017219,District_4,SNAP,2023-03-02,2023-03-30,28,1,0
APP017220,District_4,SNAP,2024-08-15,2024-08-30,15,1,0
APP017221,District_4,SNAP,2023-08-16,2023-09-07,22,1,0
APP017222,District_4,Medicaid,2024-02-16,2024-03-27,40,0,0
APP017223,District_4,TANF,2023-11-02,2023-12-14,42,1,0
APP017224,District_4,Medicaid,2023-09-16,2023-10-09,23,1,0
APP017225,District_4,TANF,2023-08-31,2023-10-11,41,0,0
APP017226,District_4,TANF,2023-10-27,2023-11-16,20,0,0
APP017227,District_4,TANF,2023-02-19,2023-03-17,26,1,0
APP017228,District_4,SNAP,2024-05-20,2024-06-19,30,1,0
APP017229,District_4,TANF,2024-04-17,2024-05-16,29,1,0
APP017230,District_4,Medicaid,2024-01-11,2024-02-05,25,1,0
APP017231,District_4,Medicaid,2024-10-09,2024-11-10,32,1,0
APP017232,District_4,SNAP,2024-02-08,2024-03-17,38,1,0
APP017233,District_4,TANF,2023-10-11,2023-10-29,18,1,0
APP017234,District_4,TANF,2024-03-21,2024-04-22,32,1,0
APP017235,District_4,Medicaid,2024-08-06,2024-09-15,40,0,0
APP017236,District_4,SNAP,2024-06-23,2024-07-20,27,1,0
APP017237,District_4,Medicaid,2024-02-22,2024-03-19,26,1,0
APP017238,District_4,SNAP,2024-04-01,2024-04-24,23,1,0
APP017239,District_4,SNAP,2024-12-18,2025-02-05,49,0,0
APP017240,District_4,Medicaid,2024-05-14,2024-06-27,44,1,0
APP017241,District_4,TANF,2024-05-28,2024-06-25,28,1,0
APP017242,District_4,Medicaid,2024-05-01,2024-06-12,42,0,0
APP017243,District_4,SNAP,2024-11-28,2024-12-24,26,1,0
APP017244,District_4,SNAP,2024-11-07,2024-12-07,30,0,0
APP017245,District_4,Medicaid,2023-09-09,2023-10-01,22,0,0
APP017246,District_4,SNAP,2024-06-21,2024-07-06,15,1,0
APP017247,District_4,SNAP,2024-04-21,2024-05-17,26,0,0
APP017248,District_4,Medicaid,2024-02-03,2024-03-01,27,0,0
APP017249,District_4,Medicaid,2024-01-12,2024-02-16,35,1,0
APP017250,District_4,Medicaid,2024-10-17,2024-11-23,37,1,0
APP017251,District_4,Medicaid,2024-10-27,2024-11-26,30,1,0
APP017252,District_4,SNAP,2024-10-19,2024-11-10,22,1,0
APP017253,District_4,Medicaid,2023-08-12,2023-09-06,25,1,0
APP017254,District_4,SNAP,2023-09-14,2023-10-29,45,1,0
APP017255,District_4,SNAP,2023-03-07,2023-04-13,37,1,0
APP017256,District_4,SNAP,2024-08-10,2024-09-23,44,1,0
APP017257,District_4,SNAP,2024-05-16,2024-07-02,47,0,0
APP017258,District_4,SNAP,2024-12-18,2025-01-12,25,1,0
APP017259,District_4,Medicaid,2024-06-21,2024-07-29,38,1,0
APP017260,District_4,Medicaid,2023-05-31,2023-06-23,23,1,0
APP017261,District_4,SNAP,2023-08-04,2023-09-13,40,1,0
APP017262,District_4,SNAP,2023-10-17,2023-11-24,38,1,0
APP017263,District_4,SNAP,2024-07-07,2024-07-19,12,1,0
APP017264,District_4,TANF,2023-10-31,2023-12-05,35,1,0
APP017265,District_4,Medicaid,2024-12-07,2024-12-30,23,1,0
APP017266,District_4,Medicaid,2024-03-21,2024-04-18,28,1,0
APP017267,District_4,SNAP,2023-09-26,2023-10-21,25,0,0
APP017268,District_4,Medicaid,2024-12-03,2025-01-11,39,1,0
APP017269,District_4,TANF,2024-02-01,2024-02-26,25,1,0
APP017270,District_4,Medicaid,2023-08-12,2023-09-01,20,0,0
APP017271,District_4,TANF,2023-10-13,2023-11-06,24,1,0
APP017272,District_4,TANF,2024-07-04,2024-08-02,29,0,0
APP017273,District_4,SNAP,2023-03-03,2023-04-07,35,1,0
APP017274,District_4,SNAP,2024-07-22,2024-09-02,42,1,0
APP017275,District_4,TANF,2023-03-21,2023-04-26,36,1,0
APP017276,District_4,SNAP,2024-05-23,2024-06-28,36,0,0
APP017277,District_4,TANF,2024-06-10,2024-07-18,38,1,0
APP017278,District_4,TANF,2024-03-05,2024-04-12,38,1,0
APP017279,District_4,TANF,2023-05-16,2023-06-25,40,1,0
APP017280,District_4,SNAP,2024-02-22,2024-04-15,53,1,0
APP017281,District_4,Medicaid,2024-08-28,2024-10-05,38,1,0
APP017282,District_4,SNAP,2023-07-25,2023-08-28,34,1,0
APP017283,District_4,SNAP,2024-11-02,2024-11-29,27,1,0
APP017284,District_4,SNAP,2023-04-11,2023-05-15,34,1,0
APP017285,District_4,SNAP,2024-10-13,2024-11-23,41,0,0
APP017286,District_4,SNAP,2023-09-01,2023-09-21,20,1,0
APP017287,District_4,Medicaid,2024-05-26,2024-07-07,42,0,0
APP017288,District_4,Medicaid,2023-06-17,2023-07-14,27,0,0
APP017289,District_4,TANF,2024-03-28,2024-04-26,29,0,0
APP017290,District_4,SNAP,2024-04-21,2024-05-27,36,1,0
APP017291,District_4,Medicaid,2023-12-25,2024-01-20,26,0,0
APP017292,District_4,Medicaid,2024-09-14,2024-10-19,35,0,0
APP017293,District_4,SNAP,2024-10-25,2024-11-15,21,1,0
APP017294,District_4,TANF,2023-04-26,2023-06-04,39,1,0
APP017295,District_4,Medicaid,2024-08-18,2024-09-20,33,1,0
APP017296,District_4,Medicaid,2024-04-26,2024-05-27,31,1,0
APP017297,District_4,SNAP,2024-01-18,2024-02-20,33,1,0
APP017298,District_4,TANF,2023-03-30,2023-04-30,31,1,0
APP017299,District_4,TANF,2024-03-18,2024-04-22,35,1,0
APP017300,District_4,Medicaid,2023-10-05,2023-11-03,29,1,0
APP017301,District_4,Medicaid,2023-01-28,2023-02-25,28,0,0
APP017302,District_4,TANF,2023-05-07,2023-05-22,15,0,0
APP017303,District_4,SNAP,2023-03-07,2023-04-19,43,1,0
APP017304,District_4,Medicaid,2023-08-07,2023-08-28,21,1,0
APP017305,District_4,Medicaid,2023-05-09,2023-06-23,45,1,0
APP017306,District_4,Medicaid,2024-09-18,2024-10-17,29,1,0
APP017307,District_4,SNAP,2023-07-29,2023-09-09,42,0,0
APP017308,District_4,Medicaid,2023-11-03,2023-12-13,40,1,0
APP017309,District_4,SNAP,2024-06-26,2024-08-05,40,1,0
APP017310,District_4,Medicaid,2023-03-21,2023-04-21,31,1,0
APP017311,District_4,Medicaid,2023-09-17,2023-10-07,20,0,0
APP017312,District_4,SNAP,2023-05-26,2023-06-24,29,1,0
APP017313,District_4,SNAP,2024-01-13,2024-02-10,28,1,0
APP017314,District_4,SNAP,2024-09-07,2024-10-07,30,1,0
APP017315,District_4,SNAP,2024-02-03,2024-02-23,20,1,0
APP017316,District_4,SNAP,2023-10-27,2023-11-24,28,1,0
APP017317,District_4,Medicaid,2023-03-04,2023-03-09,5,1,0
APP017318,District_4,SNAP,2024-11-14,2024-12-12,28,1,0
APP017319,District_4,Medicaid,2023-12-05,2024-01-06,32,1,0
APP017320,District_4,SNAP,2024-02-14,2024-03-09,24,0,0
APP017321,District_4,TANF,2024-01-02,2024-01-31,29,1,0
APP017322,District_4,TANF,2024-01-06,2024-02-07,32,1,0
APP017323,District_4,SNAP,2023-03-15,2023-04-24,40,0,0
APP017324,District_4,TANF,2023-11-30,2024-01-09,40,1,0
APP017325,District_4,Medicaid,2023-11-03,2023-12-07,34,0,0
APP017326,District_4,SNAP,2024-07-18,2024-08-18,31,1,0
APP017327,District_4,SNAP,2023-11-09,2023-12-13,34,1,0
APP017328,District_4,Medicaid,2024-09-02,2024-10-19,47,1,0
APP017329,District_4,SNAP,2024-04-23,2024-05-28,35,1,0
APP017330,District_4,SNAP,2023-04-03,2023-05-06,33,0,0
APP017331,District_4,SNAP,2024-10-06,2024-11-16,41,1,0
APP017332,District_4,TANF,2023-10-26,2023-11-26,31,0,0
APP017333,District_4,Medicaid,2024-05-29,2024-06-21,23,0,0
APP017334,District_4,SNAP,2023-07-26,2023-08-30,35,1,0
APP017335,District_4,TANF,2024-07-02,2024-08-04,33,1,0
APP017336,District_4,SNAP,2024-10-18,2024-11-16,29,0,0
APP017337,District_4,Medicaid,2023-01-21,2023-02-26,36,0,0
APP017338,District_4,Medicaid,2024-06-20,2024-07-05,15,0,0
APP017339,District_4,SNAP,2024-06-30,2024-07-26,26,0,0
APP017340,District_4,SNAP,2023-08-02,2023-08-25,23,1,0
APP017341,District_4,TANF,2023-10-17,2023-11-10,24,1,0
APP017342,District_4,TANF,2023-10-26,2023-11-25,30,1,0
APP017343,District_4,TANF,2023-11-23,2023-12-16,23,0,0
APP017344,District_4,SNAP,2023-11-03,2023-12-19,46,0,0
APP017345,District_4,SNAP,2024-10-21,2024-11-25,35,1,0
APP017346,District_4,SNAP,2024-11-11,2024-12-05,24,1,0
APP017347,District_4,Medicaid,2024-11-20,2024-12-06,16,1,0
APP017348,District_4,TANF,2023-12-12,2024-01-07,26,1,0
APP017349,District_4,SNAP,2024-05-23,2024-06-20,28,1,0
APP017350,District_4,Medicaid,2023-01-14,2023-02-08,25,0,0
APP017351,District_4,Medicaid,2023-01-14,2023-03-09,54,1,0
APP017352,District_4,Medicaid,2024-06-16,2024-07-02,16,1,0
APP017353,District_4,TANF,2024-04-29,2024-05-30,31,1,0
APP017354,District_4,TANF,2023-03-12,2023-04-11,30,1,0
APP017355,District_4,TANF,2024-04-29,2024-05-28,29,1,0
APP017356,District_4,SNAP,2024-04-05,2024-04-19,14,0,0
APP017357,District_4,Medicaid,2024-06-28,2024-07-29,31,0,0
APP017358,District_4,TANF,2024-01-10,2024-02-12,33,0,0
APP017359,District_4,TANF,2024-07-09,2024-08-15,37,1,0
APP017360,District_4,TANF,2024-07-10,2024-08-14,35,1,0
APP017361,District_4,SNAP,2024-03-09,2024-04-20,42,0,0
APP017362,District_4,Medicaid,2024-02-06,2024-02-19,13,1,0
APP017363,District_4,SNAP,2024-08-05,2024-09-03,29,1,0
APP017364,District_4,Medicaid,2023-05-08,2023-06-30,53,1,0
APP017365,District_4,Medicaid,2024-12-18,2025-01-27,40,1,0
APP017366,District_4,TANF,2024-10-14,2024-11-01,18,0,0
APP017367,District_4,SNAP,2024-01-25,2024-02-26,32,1,0
APP017368,District_4,SNAP,2024-10-21,2024-11-12,22,1,0
APP017369,District_4,Medicaid,2024-06-11,2024-07-08,27,0,0
APP017370,District_4,SNAP,2023-11-04,2023-12-23,49,1,0
APP017371,District_4,Medicaid,2023-11-12,2023-12-22,40,1,0
APP017372,District_4,SNAP,2024-03-20,2024-04-06,17,1,0
APP017373,District_4,Medicaid,2023-07-02,2023-07-26,24,1,0
